vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9,vec_10,vec_11,vec_12,vec_13,vec_14,vec_15,vec_16,vec_17,vec_18,vec_19,vec_20,vec_21,vec_22,vec_23,vec_24,vec_25,vec_26,vec_27,vec_28,vec_29,vec_30,vec_31,vec_32,vec_33,vec_34,vec_35,vec_36,vec_37,vec_38,vec_39,vec_40,vec_41,vec_42,vec_43,vec_44,vec_45,vec_46,vec_47,vec_48,vec_49,vec_50,vec_51,vec_52,vec_53,vec_54,vec_55,vec_56,vec_57,vec_58,vec_59,vec_60,vec_61,vec_62,vec_63,vec_64,vec_65,vec_66,vec_67,vec_68,vec_69,vec_70,vec_71,vec_72,vec_73,vec_74,vec_75,vec_76,vec_77,vec_78,vec_79,vec_80,vec_81,vec_82,vec_83,vec_84,vec_85,vec_86,vec_87,vec_88,vec_89,vec_90,vec_91,vec_92,vec_93,vec_94,vec_95,vec_96,vec_97,vec_98,vec_99,name
-0.11627505,0.070382684,0.0055968864,0.04542305,0.030050015,-0.16969539,0.11087538,0.28755453,-0.073803864,-0.15608522,-0.041345123,-0.15602048,-0.025480779,-0.013816407,0.0013926935,-0.11962224,0.12667257,-0.038195368,-0.046587955,-0.1518497,0.06800587,0.0522093,0.1432017,-0.15544112,-0.021142624,0.038184687,-0.0811135,-0.030603021,-0.14297353,0.0008105938,0.12609474,-0.07351595,0.0034782616,-0.22017466,-0.032698296,0.057524525,0.04530442,-0.11164272,0.0060802037,-0.16172192,0.09118776,-0.097948715,-0.08573903,-0.034231298,0.20745242,0.00999605,-0.19267869,-0.046726596,0.11645098,0.040104736,0.062961586,-0.12479849,0.008822794,-0.022020549,-0.12400397,0.020336296,0.05420061,-0.016546166,-0.16965738,0.10387547,-0.010680113,0.0054858904,0.045577914,-0.017466249,-0.11121257,0.17572425,-0.023384659,0.10597867,-0.11899966,0.12493786,-0.121142775,0.087866634,0.15362763,-0.03369622,0.11268911,0.00070859044,0.05531561,0.0030293853,-0.10725955,-0.010612914,-0.12342716,0.020481046,-0.062188167,0.18910342,-0.083135895,-0.124735646,0.07393492,0.032059982,0.0420715,0.054937102,0.17916623,-0.004404963,0.108192265,-0.07160672,0.15014508,0.046926945,0.06378007,-0.109985374,-0.018391447,0.021040646,litwick
-0.11344337,0.06445969,0.006931603,0.042282626,0.022383524,-0.17308037,0.109906174,0.2892123,-0.07256836,-0.15968032,-0.038080905,-0.1519709,-0.02413022,-0.013774568,0.000413941,-0.114609465,0.12425802,-0.04330579,-0.041983087,-0.1601967,0.06405487,0.05745923,0.1457366,-0.14972185,-0.025641154,0.038153164,-0.08597677,-0.028932484,-0.13804357,-0.00373937,0.11867858,-0.06792524,0.008931514,-0.21639234,-0.03466454,0.05650987,0.042304806,-0.121062785,-0.004207942,-0.15943041,0.08990221,-0.09584201,-0.089363895,-0.033761263,0.21068196,0.0035815742,-0.19624156,-0.053614356,0.11998576,0.0433501,0.049139254,-0.1239077,0.011843987,-0.020007782,-0.11663308,0.020759296,0.051630374,-0.020902187,-0.16692877,0.10845034,-0.01166376,0.004588727,0.04692249,-0.017995562,-0.118565165,0.17588176,-0.027428994,0.10421156,-0.121313594,0.122262426,-0.11918958,0.08802933,0.15268783,-0.040516857,0.11407764,0.004451002,0.059172772,0.0014822355,-0.11252319,-0.0107781375,-0.118336335,0.02140138,-0.05987259,0.20032945,-0.08418754,-0.11915614,0.07645069,0.039224673,0.04437507,0.057177212,0.17807873,-0.005391245,0.10158549,-0.06640156,0.14770904,0.048139412,0.06184244,-0.11285347,-0.011403886,0.02372113,lampent
-0.11618239,0.07828241,0.011843623,0.042847514,0.031808324,-0.17082365,0.11558187,0.29004207,-0.0737907,-0.15651551,-0.043968342,-0.1570411,-0.025009416,-0.012893563,0.0017675216,-0.124403946,0.12540247,-0.032298967,-0.050283927,-0.14726906,0.070440665,0.048650444,0.14591122,-0.15835075,-0.023189317,0.038929246,-0.0742928,-0.03764651,-0.13869031,0.0005726519,0.124139935,-0.07286042,0.00057704863,-0.2202857,-0.029993052,0.05532782,0.047377244,-0.110567056,0.008232728,-0.16114059,0.09037261,-0.100638576,-0.082644165,-0.031003369,0.20266673,0.009465825,-0.18811136,-0.047317237,0.11210731,0.037033405,0.06425626,-0.12594493,0.006570761,-0.023923932,-0.12530813,0.02457519,0.057765495,-0.015415224,-0.16884951,0.104890764,-0.01087681,0.0027217157,0.042296577,-0.017849803,-0.107680805,0.17835502,-0.01992056,0.1077291,-0.11771213,0.12684861,-0.12289762,0.0876809,0.15848984,-0.027338652,0.11534926,0.0056789247,0.051872417,0.003028526,-0.10862344,-0.008147394,-0.12363795,0.02522495,-0.058694534,0.1816608,-0.08356154,-0.12129609,0.07500176,0.028978309,0.04046556,0.054271907,0.18378802,-0.0075157383,0.105834134,-0.075749144,0.14741257,0.04985268,0.06757072,-0.112859055,-0.02401234,0.018839974,chandelure
-0.12058216,0.08009934,0.013223163,0.04170017,0.03078641,-0.18401963,0.11926543,0.30197677,-0.07113733,-0.16405143,-0.04315081,-0.16401058,-0.020289471,-0.009829216,0.004496007,-0.1237219,0.11825504,-0.040287197,-0.042187516,-0.1594979,0.07111359,0.05885376,0.14230898,-0.15088362,-0.03571886,0.037330605,-0.07805077,-0.042014163,-0.12543458,-0.013513579,0.116147466,-0.06377072,-0.0031446193,-0.21989818,-0.03306511,0.060926892,0.049372673,-0.11911251,-0.008774941,-0.15600057,0.097062804,-0.10612382,-0.08385313,-0.033981364,0.21573801,0.0047897208,-0.18440905,-0.058246903,0.11513111,0.038746,0.052769225,-0.12244366,0.0115268985,-0.017207136,-0.12574692,0.031615794,0.058658075,-0.01406159,-0.16477673,0.10992608,-0.00917537,0.0058199055,0.041294154,-0.015647247,-0.11709742,0.16785048,-0.021581091,0.103533715,-0.116488196,0.12992041,-0.12244558,0.07629493,0.15608642,-0.033970006,0.116893604,0.014367771,0.04385053,-0.0007406414,-0.11134164,0.0016639709,-0.11171035,0.026839638,-0.054011926,0.18233074,-0.0789193,-0.10068725,0.0689851,0.03736236,0.043438848,0.055872895,0.16764739,-0.005126444,0.08784383,-0.06765291,0.14907533,0.058971927,0.06546068,-0.117670976,-0.020263875,0.02461345,axew
-0.11648157,0.07368501,0.0123742595,0.044216063,0.027485806,-0.17509976,0.11582947,0.29163226,-0.07269197,-0.16076095,-0.041913647,-0.1579559,-0.024531057,-0.012626272,0.0014027497,-0.118627466,0.12795372,-0.03590937,-0.04565038,-0.1563783,0.06945991,0.0578837,0.14569174,-0.15554257,-0.03214916,0.038823325,-0.07993809,-0.03854081,-0.133092,-0.008210371,0.121274255,-0.06887188,0.0015000935,-0.2162308,-0.034874134,0.056047913,0.047546577,-0.118080884,-0.0025839978,-0.14906627,0.093697965,-0.101375185,-0.081456624,-0.031542256,0.21046585,0.006842278,-0.18547739,-0.056549713,0.12067167,0.039140657,0.053021144,-0.12617122,0.012566177,-0.021013044,-0.12595518,0.029909343,0.060299072,-0.015011003,-0.16855548,0.11375898,-0.009831816,0.004192149,0.042718653,-0.016285561,-0.1143222,0.17426702,-0.0251549,0.1063423,-0.11798116,0.12814061,-0.12244696,0.07915626,0.15859859,-0.03498051,0.11693913,0.009577541,0.05026625,0.0007105093,-0.10977943,-0.0056435345,-0.118845075,0.025217084,-0.057061043,0.18953219,-0.079593584,-0.11023557,0.07269882,0.036229692,0.044991445,0.055218104,0.17564997,-0.008862606,0.095740475,-0.07134826,0.1451426,0.0530384,0.06546378,-0.113969214,-0.018617613,0.024617262,fraxure
-0.11887251,0.07439501,0.014643638,0.044430364,0.027065692,-0.18043588,0.11607098,0.2966256,-0.0711921,-0.16328794,-0.041469418,-0.15850544,-0.022948166,-0.0101457955,0.0019147043,-0.11775757,0.12412426,-0.036577202,-0.042532243,-0.15852669,0.06862375,0.060652375,0.1450022,-0.1528742,-0.036751714,0.0394845,-0.08084442,-0.038659215,-0.12766808,-0.013031923,0.11791051,-0.06627237,0.00029661207,-0.21619321,-0.037120502,0.057702627,0.04944216,-0.12292161,-0.008707184,-0.14717376,0.09493349,-0.103613,-0.08150687,-0.03179813,0.215339,0.005092302,-0.18448988,-0.061978854,0.12162186,0.04019735,0.047605116,-0.124982424,0.014268452,-0.01991776,-0.12572286,0.032198418,0.061671108,-0.014464362,-0.16618437,0.11617028,-0.009855768,0.004664611,0.042826224,-0.015850002,-0.11841074,0.17253491,-0.025100445,0.10533103,-0.11663677,0.12925084,-0.12160191,0.07557396,0.15735799,-0.037339818,0.11906707,0.013237351,0.047335476,-0.0007889689,-0.110610135,-0.0036698482,-0.11385044,0.02653218,-0.05485612,0.19084667,-0.07745884,-0.102318496,0.07091908,0.038255297,0.045478642,0.05720723,0.16898711,-0.00934488,0.08951159,-0.07055891,0.14360851,0.057277676,0.065517284,-0.11479878,-0.016337434,0.025892397,haxorus
-0.11601296,0.07252079,0.011399615,0.045479927,0.028534347,-0.17242575,0.113790326,0.28963038,-0.073107906,-0.1586344,-0.04293095,-0.15521984,-0.026135227,-0.011978423,0.0019643728,-0.119080395,0.12956442,-0.03376562,-0.04743393,-0.15355594,0.06895405,0.054730587,0.14804271,-0.1587889,-0.026169708,0.038865652,-0.08064932,-0.03482633,-0.13860455,-0.003508694,0.123755254,-0.07178399,0.0027376285,-0.21672632,-0.033988,0.053786762,0.046692546,-0.11531607,0.002452763,-0.15071842,0.090143934,-0.09902678,-0.08274546,-0.03094566,0.20852052,0.008293501,-0.18715808,-0.05246265,0.11982479,0.039682407,0.05631733,-0.12676625,0.010605491,-0.022879003,-0.12494041,0.027932739,0.058594424,-0.016275736,-0.16972879,0.11242426,-0.011043414,0.0041947393,0.042939797,-0.01672623,-0.11255801,0.17639357,-0.023451887,0.10752365,-0.11775143,0.1270676,-0.12116141,0.082183234,0.15814452,-0.03296321,0.11630318,0.0065067317,0.05140382,0.0015460269,-0.10816257,-0.009131536,-0.12100616,0.024542073,-0.058191493,0.18841852,-0.07973139,-0.114983894,0.07471137,0.033529792,0.04399861,0.054003686,0.17747492,-0.008883971,0.101005256,-0.07373742,0.14542867,0.052537013,0.066291265,-0.11393491,-0.020337947,0.022087518,cubchoo
-0.11904812,0.084006585,0.015364656,0.04552298,0.036468122,-0.17561987,0.119974926,0.2933982,-0.07072162,-0.16060364,-0.046281315,-0.16432641,-0.024876649,-0.00927142,0.0005155979,-0.13004431,0.12094967,-0.026516506,-0.051477518,-0.14268641,0.0713405,0.04994407,0.1423919,-0.15894789,-0.02638593,0.036444046,-0.0679049,-0.042730648,-0.13188237,-0.0059253643,0.11915378,-0.07172738,-0.0060643936,-0.22369225,-0.034631066,0.055706646,0.053053044,-0.11205632,0.007276517,-0.15646705,0.09116185,-0.10395674,-0.0793065,-0.032194763,0.20756191,0.013170915,-0.18388638,-0.05046244,0.11128631,0.03615348,0.06400251,-0.12375258,0.007235864,-0.025840564,-0.12906682,0.02990329,0.062813066,-0.013949916,-0.17072706,0.10946761,-0.009934672,0.003877848,0.03866493,-0.018536095,-0.1077766,0.17319098,-0.017592916,0.110749304,-0.114554815,0.13072172,-0.121806316,0.08033426,0.16070972,-0.02630354,0.119146325,0.010731786,0.04179528,0.0022338917,-0.10844333,-0.0048486562,-0.12012401,0.02828768,-0.055072103,0.17379715,-0.08140546,-0.11265001,0.07254689,0.024839683,0.039115086,0.05473314,0.17602284,-0.008668556,0.10158294,-0.077907845,0.1504003,0.058215138,0.06635245,-0.11560486,-0.02771512,0.019523246,beartic
-0.11824571,0.08400451,0.013015895,0.045399226,0.037918836,-0.17455064,0.118434526,0.29070464,-0.06961349,-0.16249305,-0.04545227,-0.16769274,-0.021756237,-0.010119396,0.0008194741,-0.13267925,0.120537445,-0.032429423,-0.049199622,-0.14277123,0.07538453,0.051827904,0.14000002,-0.15868115,-0.029451128,0.036065537,-0.067618504,-0.044479165,-0.12885389,-0.004406504,0.12087476,-0.071507335,-0.0097687775,-0.22521189,-0.03547071,0.06129437,0.053359717,-0.108042836,0.0060485117,-0.16003187,0.09583574,-0.10616147,-0.07614895,-0.034974135,0.20526208,0.014147516,-0.1820658,-0.04892988,0.10930832,0.034661636,0.06743248,-0.12314532,0.007878909,-0.023377808,-0.13151981,0.029220212,0.06371851,-0.012030254,-0.17261319,0.1049457,-0.007464306,0.004750487,0.041477744,-0.016157368,-0.1062666,0.17353138,-0.017233683,0.111804344,-0.11562184,0.1304782,-0.12303172,0.07960053,0.15830521,-0.026413241,0.118843034,0.006831054,0.03993183,0.00408384,-0.108010575,-0.0010337733,-0.12044812,0.026918318,-0.058216646,0.17055136,-0.08046949,-0.115715735,0.070768334,0.026668169,0.038734462,0.05540414,0.17601809,-0.0068259,0.10143855,-0.077311546,0.15424502,0.056846783,0.06476503,-0.11496205,-0.027092628,0.020595957,cryogonal
-0.11661191,0.073780164,0.013831756,0.04277363,0.027230013,-0.17580898,0.11634475,0.2936699,-0.07217609,-0.16022752,-0.042261712,-0.1557943,-0.023180038,-0.012261109,0.001213904,-0.12113022,0.123565584,-0.035537135,-0.04540191,-0.15343402,0.068263195,0.056095768,0.14545347,-0.15302256,-0.030857153,0.03806855,-0.07850551,-0.037504617,-0.13160141,-0.007725839,0.118073374,-0.06799709,0.00081305846,-0.2165229,-0.034024406,0.056056555,0.046054125,-0.11977859,-0.0021613734,-0.15475927,0.091143936,-0.10009396,-0.081640705,-0.030459648,0.20897922,0.0058301,-0.18799539,-0.056355953,0.11777617,0.038696494,0.052123047,-0.12488756,0.010830234,-0.022094851,-0.124814525,0.02849971,0.059353407,-0.016948504,-0.16909006,0.11208663,-0.010063908,0.004028763,0.043843307,-0.017378336,-0.11507316,0.17579025,-0.023491168,0.10786109,-0.11862051,0.12614138,-0.12080231,0.083048776,0.15725511,-0.034063216,0.11779726,0.010232935,0.051634375,0.0014045029,-0.112927735,-0.006453505,-0.117487,0.02612719,-0.05682146,0.19079043,-0.08169001,-0.11153055,0.07495095,0.036089152,0.042773962,0.05606209,0.17801316,-0.009305567,0.097004406,-0.07078432,0.1460077,0.05379727,0.06537396,-0.1151391,-0.017196644,0.023521543,shelmet
-0.11605767,0.073457785,0.014240165,0.0478143,0.02963324,-0.17331873,0.11619743,0.28982204,-0.06957516,-0.15992713,-0.04095746,-0.15626903,-0.025796212,-0.01165915,-0.0009493915,-0.121000394,0.12516227,-0.031680018,-0.04765002,-0.1455446,0.066599436,0.05336575,0.14378387,-0.15490295,-0.025779372,0.0375673,-0.07571477,-0.036944088,-0.13322406,-0.0075699743,0.11897284,-0.0710926,0.0012935803,-0.21961501,-0.034543775,0.052714728,0.048676137,-0.121078864,0.0030108176,-0.1532222,0.088827856,-0.09973809,-0.0825145,-0.032284018,0.20878011,0.009897408,-0.18753934,-0.053478114,0.11784905,0.03897182,0.05709163,-0.1241303,0.009590535,-0.02415772,-0.12502414,0.027113624,0.061615903,-0.016482508,-0.17145297,0.11379073,-0.011314094,0.0038395652,0.04150523,-0.019205714,-0.10981636,0.17695756,-0.021978391,0.1098273,-0.11780387,0.12773657,-0.121151984,0.083479494,0.15934898,-0.03438685,0.11759782,0.007562697,0.04978579,0.0006129559,-0.109727055,-0.009350255,-0.12321845,0.026602753,-0.056435227,0.18905279,-0.08150145,-0.11568977,0.07733008,0.03030727,0.041037403,0.058946162,0.1798011,-0.01205783,0.10290988,-0.073956355,0.1475563,0.052137647,0.06198533,-0.11210381,-0.020800445,0.022863023,accelgor
-0.11370261,0.066987954,0.010085133,0.045025032,0.025612872,-0.17334326,0.112729035,0.28938493,-0.0708755,-0.16047308,-0.03887858,-0.1532791,-0.026149113,-0.012679508,-0.00033078127,-0.11573212,0.12559044,-0.036304843,-0.044183265,-0.15370184,0.06417585,0.055582028,0.1449281,-0.15274324,-0.025376812,0.037126694,-0.08181015,-0.03182291,-0.13622561,-0.0057858485,0.11860564,-0.06892728,0.006685945,-0.21666852,-0.034939267,0.052918434,0.04530428,-0.121637404,-0.0009206074,-0.15448417,0.08835354,-0.09611204,-0.08559023,-0.03219176,0.20975496,0.0062233936,-0.19086096,-0.05353851,0.120867044,0.041923888,0.052898776,-0.12406532,0.011527044,-0.021703051,-0.120508984,0.024469048,0.056808226,-0.019116223,-0.16850373,0.112350486,-0.012194797,0.004531804,0.045525357,-0.018050686,-0.11532987,0.17736466,-0.02604964,0.10692175,-0.11987321,0.124462955,-0.11894804,0.08577436,0.15715678,-0.037219077,0.116870776,0.0050248946,0.056463234,0.00012880823,-0.11248475,-0.010276729,-0.121109225,0.024441045,-0.058336608,0.19738305,-0.082378276,-0.116957456,0.07730652,0.035212368,0.043728918,0.05860515,0.17998764,-0.008898449,0.10182203,-0.07004112,0.14763936,0.050098848,0.062038776,-0.112881884,-0.015186926,0.02300794,stunfisk
-0.116851665,0.078488246,0.012235844,0.04157425,0.031545997,-0.1772694,0.11766318,0.293957,-0.07096989,-0.16271162,-0.04292128,-0.16328073,-0.020395786,-0.010945788,0.0014886161,-0.12717094,0.11998012,-0.038352106,-0.045009,-0.15513445,0.072174154,0.05790826,0.14376542,-0.152268,-0.035727184,0.037056476,-0.07532749,-0.042187516,-0.12762971,-0.008809303,0.11818934,-0.066841125,-0.004713555,-0.2180679,-0.035811074,0.061580654,0.048018828,-0.115219206,-0.004182225,-0.15731603,0.09569602,-0.104974374,-0.079357065,-0.032790273,0.20843397,0.0078808125,-0.18451107,-0.056975815,0.11450637,0.036778986,0.054198727,-0.12578188,0.011478916,-0.020624787,-0.1267563,0.028706843,0.06061062,-0.0150808515,-0.17004149,0.10840272,-0.007724655,0.0030362948,0.044198368,-0.015392628,-0.11607328,0.17287639,-0.02222537,0.10823473,-0.119673766,0.12801914,-0.122104466,0.0788149,0.15799986,-0.032800052,0.11835473,0.010598045,0.045872726,0.0035223248,-0.11308667,-0.0012016601,-0.11447056,0.024625774,-0.05818277,0.18263002,-0.07988616,-0.10961309,0.072322555,0.035041634,0.04208438,0.054968406,0.17231818,-0.006240869,0.093559116,-0.071671255,0.1496382,0.0571306,0.066086195,-0.11693276,-0.018770542,0.023416137,mienfoo
-0.11652374,0.07697222,0.014044804,0.04376362,0.031068303,-0.17495374,0.11689375,0.29245535,-0.07124941,-0.15919596,-0.04259689,-0.15903516,-0.023469275,-0.012375706,0.0010311883,-0.122366175,0.12442735,-0.033711527,-0.047373556,-0.15014319,0.07050941,0.054641075,0.14392543,-0.1554076,-0.030895615,0.038674235,-0.07493582,-0.04027952,-0.13151908,-0.006166649,0.12062561,-0.07005204,-0.0006555244,-0.21784526,-0.03413848,0.057091516,0.048352752,-0.11569491,0.00036302078,-0.15446813,0.093121566,-0.103526,-0.079611465,-0.030879593,0.20709863,0.008886931,-0.18495905,-0.05407457,0.11643846,0.03801097,0.05752764,-0.12619345,0.010591612,-0.023223532,-0.12755312,0.028277537,0.061614063,-0.01402581,-0.16960602,0.11078118,-0.009398393,0.003359806,0.04310224,-0.016434066,-0.112151094,0.17613076,-0.02188529,0.10935504,-0.118701495,0.12896726,-0.12275161,0.08106135,0.15958647,-0.03167083,0.11782224,0.0084980605,0.04854648,0.0020586643,-0.11092065,-0.0051614563,-0.11991481,0.026308186,-0.058386214,0.1852611,-0.07999371,-0.112153724,0.07347609,0.033041146,0.042369243,0.055506285,0.17763187,-0.0088222325,0.09888714,-0.073851995,0.14662363,0.053567924,0.065964915,-0.1143134,-0.02076491,0.022175467,mienshao
-0.117399625,0.078238,0.014191406,0.048707135,0.034125943,-0.17374273,0.117768876,0.29076093,-0.069828816,-0.16087586,-0.042552378,-0.16104,-0.024916565,-0.01138927,-0.00053494034,-0.12386243,0.12449243,-0.0296898,-0.048793975,-0.1431308,0.070472166,0.051854208,0.14168246,-0.15870434,-0.02683057,0.037812117,-0.07240757,-0.039885074,-0.13194577,-0.00555947,0.12040311,-0.07249014,-0.0025143712,-0.22157049,-0.03536476,0.0559596,0.05130662,-0.114932,0.005346551,-0.15448934,0.09230018,-0.103181615,-0.07845708,-0.033370104,0.20835382,0.012420109,-0.18421167,-0.051649477,0.11551744,0.037855558,0.062441643,-0.12391418,0.008581447,-0.024794525,-0.12952653,0.027710138,0.06374928,-0.013844505,-0.17146552,0.1105388,-0.009688142,0.0046159527,0.04148737,-0.017318334,-0.107494205,0.17602487,-0.019932458,0.11075816,-0.11653878,0.12989074,-0.12216329,0.07991708,0.15910238,-0.030377723,0.118486986,0.005911489,0.044993795,0.0016800661,-0.107594304,-0.005952495,-0.122902244,0.026771083,-0.057978358,0.18168747,-0.079260774,-0.114863075,0.07407763,0.02775146,0.040655486,0.057653084,0.17711128,-0.009794337,0.10374927,-0.076750256,0.1495607,0.052826677,0.06298116,-0.11232031,-0.02389964,0.021835893,druddigon
-0.11497543,0.06488117,0.007722827,0.038565453,0.02118214,-0.17606044,0.109023824,0.29289865,-0.073766455,-0.1593278,-0.037783284,-0.15254653,-0.021143684,-0.01553654,0.0027654562,-0.11392801,0.12559412,-0.049442835,-0.03910658,-0.16731757,0.0678955,0.06100826,0.14739399,-0.14789698,-0.03343378,0.04057732,-0.08869474,-0.030746618,-0.13430467,-0.0045387414,0.11979725,-0.06608148,0.0070081423,-0.21181642,-0.032470893,0.060006853,0.040622495,-0.11983256,-0.009043188,-0.15852885,0.09386933,-0.098970644,-0.08700273,-0.03224607,0.20911348,0.0002554387,-0.1943355,-0.05669215,0.11870367,0.04095062,0.04662905,-0.12487195,0.014812176,-0.0169075,-0.11808371,0.023138672,0.052991495,-0.018409982,-0.16564754,0.10650519,-0.010332019,0.004041942,0.048935875,-0.014907882,-0.12160317,0.17636237,-0.028967481,0.1028134,-0.12154147,0.12138529,-0.12095691,0.08512718,0.15139216,-0.040407643,0.112674735,0.0056164507,0.06014437,0.0024219188,-0.113724776,-0.0073779896,-0.114667945,0.021085793,-0.06072699,0.20192264,-0.0826443,-0.11449106,0.07380484,0.045376427,0.04577887,0.05595417,0.17674135,-0.0044500935,0.09497342,-0.06452529,0.1450393,0.04820103,0.06398265,-0.11337614,-0.009166045,0.025216868,golett
-0.11449426,0.06560031,0.0068565183,0.04120954,0.024624014,-0.17185341,0.10987267,0.28823498,-0.073486686,-0.15817302,-0.039033588,-0.15319222,-0.023029013,-0.013968617,0.0021109313,-0.11499962,0.12872715,-0.043977883,-0.043079276,-0.16295439,0.06745488,0.05951843,0.14733024,-0.15166377,-0.028964616,0.039665848,-0.08737058,-0.030986521,-0.13928561,-0.0033750257,0.123818934,-0.06895094,0.0057519334,-0.2136013,-0.034012385,0.057935663,0.041669503,-0.117285624,-0.0030072397,-0.15583079,0.091780365,-0.09680028,-0.08497183,-0.03243259,0.20732485,0.004339985,-0.19122884,-0.053624853,0.1206681,0.0405296,0.051097266,-0.12731455,0.013478855,-0.019284112,-0.12109087,0.023603555,0.05503524,-0.017725082,-0.16941899,0.10929024,-0.010734974,0.00382995,0.047809847,-0.0156076085,-0.11795208,0.17697278,-0.027450839,0.1042639,-0.120900184,0.12308762,-0.12099196,0.08545423,0.15433288,-0.039106004,0.11316132,0.0042632283,0.05917217,0.0033884959,-0.111102425,-0.009698953,-0.11899491,0.020184375,-0.061268996,0.197522,-0.08086234,-0.11757254,0.07564084,0.041126564,0.045422796,0.054668967,0.17744182,-0.0052339956,0.099539354,-0.06696406,0.14628933,0.048399575,0.06449635,-0.112391375,-0.012216893,0.024734912,golurk
-0.11837621,0.08080861,0.012038109,0.044182032,0.03397058,-0.1750683,0.117255956,0.29341826,-0.07226417,-0.15795013,-0.044649668,-0.16203795,-0.023258395,-0.011987375,0.0019788907,-0.12685911,0.12295248,-0.034700893,-0.0491664,-0.14755248,0.07201159,0.05076509,0.14262745,-0.1564273,-0.026549913,0.038116552,-0.07377051,-0.03909333,-0.1346333,-0.0029067255,0.12294829,-0.07182721,-0.0029943052,-0.22184987,-0.03162403,0.058680236,0.050036825,-0.11068026,0.0050894343,-0.16048789,0.0928281,-0.103646465,-0.0810806,-0.032846898,0.20693542,0.0106212795,-0.18701427,-0.048895787,0.11186828,0.03702347,0.06421564,-0.12343645,0.007792529,-0.02359446,-0.12827387,0.025906615,0.059470575,-0.013852041,-0.16884759,0.10496288,-0.008968426,0.0043462035,0.041892454,-0.017327486,-0.10804128,0.17403817,-0.01903777,0.10837275,-0.116532736,0.12803076,-0.1230345,0.083418526,0.15634188,-0.028152075,0.11576728,0.0071030073,0.046975102,0.0037190523,-0.10794071,-0.0046830126,-0.12069724,0.025191573,-0.058524005,0.17853524,-0.08185265,-0.11741597,0.07247284,0.029748542,0.040128104,0.054225072,0.17795041,-0.0061776834,0.10271116,-0.074799724,0.1507064,0.052276082,0.06587779,-0.11378635,-0.024242945,0.02017723,pawniard
-0.11590404,0.07242656,0.01054971,0.042611778,0.02867184,-0.17252709,0.11489927,0.28895646,-0.072206944,-0.15952331,-0.042198054,-0.1578142,-0.02522391,-0.011901838,0.00036721275,-0.122011185,0.12481657,-0.03476133,-0.0471383,-0.15288842,0.0673624,0.05458889,0.14604072,-0.15357229,-0.026928207,0.037247926,-0.07728443,-0.03617438,-0.13561583,-0.0051376694,0.12000836,-0.06939112,0.0018733088,-0.217628,-0.034373403,0.05556018,0.046912808,-0.11674437,0.0015360374,-0.15553713,0.09019748,-0.09913175,-0.0828919,-0.031410486,0.20856981,0.007935197,-0.18869422,-0.052248232,0.11685376,0.03895226,0.056286406,-0.12553628,0.010691156,-0.022941979,-0.12388656,0.025947573,0.058255695,-0.017028397,-0.17012827,0.11005561,-0.01020067,0.0034363777,0.044073727,-0.017759603,-0.11450347,0.17517304,-0.023911823,0.108634986,-0.118966214,0.12646733,-0.12047216,0.08429665,0.15863171,-0.032568764,0.11698423,0.0076064225,0.052191198,0.0026669542,-0.11206806,-0.008115514,-0.1196171,0.024501942,-0.058095757,0.18873513,-0.08206841,-0.11611243,0.07551636,0.03338907,0.042095695,0.05541866,0.17917229,-0.007408832,0.10112097,-0.07222557,0.14907488,0.05304084,0.06568763,-0.11494152,-0.018236535,0.02147375,bisharp
-0.11919225,0.07430558,0.009723301,0.041151736,0.027848542,-0.18177015,0.116088845,0.29923302,-0.07164278,-0.16173524,-0.040980354,-0.1603899,-0.020261306,-0.0115750125,0.003503441,-0.12016419,0.121050395,-0.045438662,-0.040696092,-0.16378938,0.0703473,0.061740726,0.14338546,-0.1484189,-0.036308244,0.03788012,-0.08407805,-0.036772437,-0.12959014,-0.012338622,0.11997684,-0.064552285,-0.0010236338,-0.21627735,-0.03436405,0.061502945,0.046679858,-0.1203558,-0.009614065,-0.15661229,0.096278355,-0.10330629,-0.08520151,-0.03361608,0.21505825,0.0041606748,-0.18830664,-0.059273966,0.11854838,0.04050186,0.04924081,-0.123008154,0.013946534,-0.017010698,-0.12393471,0.027457312,0.056475606,-0.015172301,-0.16594717,0.10904121,-0.00832356,0.0058635883,0.044489067,-0.015978819,-0.119190894,0.16907111,-0.02458274,0.10189274,-0.11844156,0.12683654,-0.12231259,0.07826339,0.153386,-0.038279396,0.114880726,0.011226544,0.04972497,0.0013947916,-0.111405954,-0.0015383554,-0.11173075,0.023252444,-0.05744713,0.18968073,-0.079289876,-0.10541204,0.06999091,0.040654376,0.044715714,0.055142518,0.16738491,-0.0045820093,0.09019806,-0.0652011,0.14841247,0.05424494,0.06477355,-0.11465881,-0.014987601,0.025688643,bouffalant
